15,,,*.weebly.com,US,DigiCert Inc,RapidSSL RSA CA 2018,2,20033798623500631602717297113972656487,b'sha256WithRSAEncryption',b'20211202120000Z',b'20191004000000Z',Other,https://yahooohotline.weebly.com/,"http://cdp.rapidssl.com/RapidSSLRSACA2018.crl
"
16,,,ankama-new.live,AT,ZeroSSL,ZeroSSL RSA Domain Secure Site CA,2,2199075389938437424418184597648799344,b'sha384WithRSAEncryption',b'20210226235959Z',b'20201128000000Z',Google,https://www.ankama-new.live/fr/mmorpg/actualites/Clef-Rutilax/
17,,,vodafone-support-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,185044542050309626562706326123285464134,b'sha256WithRSAEncryption',b'20211129235959Z',b'20201129000000Z',Vodafone,https://vodafone-support-secure.com/
18,,,cx.money,US,Let's Encrypt,Let's Encrypt Authority X3,2,285289150633549784474688250381908051099275,b'sha256WithRSAEncryption',b'20201211092453Z',b'20200912092453Z',Steam,https://cx.money/s/9cZjq18YwVH7FZt?src=aboutblankauth
19,US,"Amazon.com, Inc.",www.amazon.co.jp,US,DigiCert Inc,DigiCert Global CA G2,2,5769881613033434095976240390395081042,b'sha256WithRSAEncryption',b'20211027235959Z',b'20201105000000Z',Amazon.com,http://182.16.110.210/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,"http://crl4.digicert.com/DigiCertGlobalCAG2.crl
"
7871,,,vakantieverhuur.be,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,135988210552035976458985532696411541114,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://www.vakantieverhuur.be/fonts/fonts/update.profile.php?cmd=login_submit&amp;id=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0&amp;session=5cca48dd6c53975f3fd9a3ee84510af05cca48dd6c53975f3fd9a3ee84510af0,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7872,,,vakantieverhuur.be,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,135988210552035976458985532696411541114,b'sha256WithRSAEncryption',b'20210111235959Z',b'20201013000000Z',Other,https://www.vakantieverhuur.be/fonts/fonts/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7873,,,onedrive.com,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832194808711272026710970968893646266500677315,b'sha256WithRSAEncryption',b'20211013005207Z',b'20201013005207Z',Other,https://1drv.ms/w/s!At6aBCMxoQeQgRRAHazJu3fO1Ojj,N/A
7874,,,birrasalentoshop.it,US,Let's Encrypt,Let's Encrypt Authority X3,2,361161638561466437003600185599105002311931,b'sha256WithRSAEncryption',b'20210221074521Z',b'20201123074521Z',Other,http://birrasalentoshop.it/help/Login/identity/signin/myaccount/signin/
7875,,,sftp.usin.com,BE,GlobalSign nv-sa,AlphaSSL CA - SHA256 - G2,2,4118875120304411256857722421,b'sha256WithRSAEncryption',b'20210830143825Z',b'20200728140311Z',Other,https://sftp.usin.com/,"http://crl2.alphassl.com/gs/gsalphasha2g2.crl
"
7876,US,"Box, Inc.",app.box.com,US,DigiCert Inc,GeoTrust RSA CA 2018,2,6913565185727846412733887931604962240,b'sha256WithRSAEncryption',b'20220723120000Z',b'20200623000000Z',Other,https://app.box.com/s/kn1nnobyf14ul774pn0e1yywtv6xolfe,"http://cdp.geotrust.com/GeoTrustRSACA2018.crl
"
7877,GB,Jagex Limited,secure.runescape.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,2132004016619087415362753920739678160,b'sha256WithRSAEncryption',b'20210922120000Z',b'20190918000000Z',RuneScape,https://jagex.nu,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7878,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://lqw9r6y8q.codesandbox.io/index2.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7879,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://j3060z7403.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7880,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://y9o5m.codesandbox.io/onedrive.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7881,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',PayPal,https://kinglolosifersefvcie.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7882,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://y9o5m.codesandbox.io/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7883,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://y9o5m.codesandbox.io/onedrive.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7884,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://lqw9r6y8q.codesandbox.io/index2.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7885,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://j3060z7403.codesandbox.io/index3.html,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7886,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://y9o5m.codesandbox.io/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7887,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',PayPal,https://kingerhelpservice.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7888,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,15378036422111857777590281558689585154,b'ecdsa-with-SHA256',b'20210720120000Z',b'20200720000000Z',RuneScape,https://hideuri.com/xdLz3V,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7889,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',PayPal,https://lokandkingsupportiveme.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7890,,,stortrk.com,US,"GoDaddy.com, Inc.",Go Daddy Secure Certificate Authority - G2,2,18115229267048263330,b'sha256WithRSAEncryption',b'20210327185502Z',b'20200323134548Z',Other,https://www.stortrk.com/i/DFBHL/2CTPL/?source_id=&amp;sub1=sufyan,"http://crl.godaddy.com/gdig2s1-1820.crl
"
7891,,,shrunken.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,311062129077351204604822662736050454452178,b'sha256WithRSAEncryption',b'20210101061816Z',b'20201003061816Z',Other,http://3.ly/uja
7892,,,shrunken.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,311062129077351204604822662736050454452178,b'sha256WithRSAEncryption',b'20210101061816Z',b'20201003061816Z',Other,http://3.ly/uh9
7893,,,shrunken.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,311062129077351204604822662736050454452178,b'sha256WithRSAEncryption',b'20210101061816Z',b'20201003061816Z',Other,http://3.ly/uh4
7894,,,shrunken.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,311062129077351204604822662736050454452178,b'sha256WithRSAEncryption',b'20210101061816Z',b'20201003061816Z',Other,http://3.ly/uhP
7895,US,Google LLC,www.google.com,US,Google Trust Services,GTS CA 1O1,2,305106179960816317831637848655554172414,b'sha256WithRSAEncryption',b'20210126073918Z',b'20201103073918Z',PayPal,http://mercadotecniaic.com/registro_datos_2/images/owonikokoego.html,"http://crl.pki.goog/GTS1O1core.crl
"
7896,DE,1&1 IONOS SE,*.websitebuilder.online,US,DigiCert Inc,GeoTrust RSA CA 2018,2,21075116492016361410273265758359525858,b'sha256WithRSAEncryption',b'20220727120000Z',b'20200722000000Z',Other,https://s780085856.websitebuilder.online/calstatela,"http://cdp.geotrust.com/GeoTrustRSACA2018.crl
"
7897,US,"Cloudflare, Inc.",my-free.website,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,13387701418572075166697775986407649284,b'ecdsa-with-SHA256',b'20210702120000Z',b'20200702000000Z',Other,https://st-amu-cz.my-free.website/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7898,,,*.blob.core.windows.net,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832195660995067538810836987380521607912161267,b'sha256WithRSAEncryption',b'20211119204735Z',b'20201119204735Z',Other,https://webdatamltrainingdiag842.blob.core.windows.net/genericheader/20190405165223.GenericHeader_FineTune.BF2B56773282750BF581D2E689277264.html,N/A
7899,US,Forcepoint LLC,www.mailcontrol.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,8007529844884122841417610521291365914,b'sha256WithRSAEncryption',b'20210827120000Z',b'20190722000000Z',Other,https://www.mailcontrol.com/sr/HJ8_zdFIAPjGX2PQPOmvUhBG2SIKse0T-rN_Za7l9N441hZoGuj2mY-sX8cLkVl7nK6LOCKk6cacrfMeL1fPjw=x-scanned-by:,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7900,,,secure-monitor.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,399434123863260795640042259177798305859941,b'sha256WithRSAEncryption',b'20201216105656Z',b'20200917105656Z',Other,https://secure-monitor.com/basic.php?k=12ff02b250963fad9002e147a58cba01ee7bd02c&amp;viewed=1
7901,,,secure-monitor.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,399434123863260795640042259177798305859941,b'sha256WithRSAEncryption',b'20201216105656Z',b'20200917105656Z',Other,https://secure-monitor.com/basic.php?k=12ff02b250963fad9002e147a58cba01ee7bd02c&amp;viewed=1&viewed=1
7902,,,lonestarsanitation.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,236990062705606345261394856296442272596,b'sha256WithRSAEncryption',b'20210128235959Z',b'20201030000000Z',Other,https://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7903,,,lonestarsanitation.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,236990062705606345261394856296442272596,b'sha256WithRSAEncryption',b'20210128235959Z',b'20201030000000Z',Other,https://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7904,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Microsoft,https://tekoma-my.sharepoint.com/:o:/g/personal/jglorie_cryonorm_com/EkKk_u3bn1pIllAzGyJIo1oBt6TRaNZ2_nrTiHKiV1tW-Q?e=ksIEcu,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7905,US,Google LLC,misc-sni.blogspot.com,US,Google Trust Services,GTS CA 1O1,2,2711469658663641395286171354931418550,b'sha256WithRSAEncryption',b'20210126073625Z',b'20201103073625Z',Other,https://luckylkhraylbwal.blogspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
7906,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://netorgft754307-my.sharepoint.com/:b:/g/personal/shelley_collegeadvisorsne_com/ETeAXwoP0Z9HqUfODpU5UJ8BmF7CVxm8NQun0hSVoB71yA,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7907,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Dropbox,https://drive.google.com/file/d/1oawcXqXcUg5l7Vjkr2gIJw7bgNcC-Q-2/view?usp=drive_open,"http://crl.pki.goog/GTS1O1core.crl
"
7908,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,10984519055721109416374743728298340230,b'ecdsa-with-SHA256',b'20210805120000Z',b'20200805000000Z',Other,https://www.powr.io/plugins/form-builder/view/19838348?mode=page,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7909,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,17656433133469311342338273573655064175,b'ecdsa-with-SHA256',b'20210818120000Z',b'20200818000000Z',Other,https://cfe-recibos.com.mx/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7910,US,"Facebook, Inc.",*.facebook.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,14171306515703868727161314078553517212,b'sha256WithRSAEncryption',b'20210130235959Z',b'20201102000000Z',Other,http://gameplaylabs.com/newuser/fabbc6a1c5734ea09ca150004b35a440,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7911,US,"Facebook, Inc.",*.facebook.com,US,DigiCert Inc,DigiCert SHA2 High Assurance Server CA,2,14171306515703868727161314078553517212,b'sha256WithRSAEncryption',b'20210130235959Z',b'20201102000000Z',Other,http://www.gameplaylabs.com/newuser/fabbc6a1c5734ea09ca150004b35a440/?pid=6&amp;sub_id=a-0-2895-9068-7024-0-223-0&amp;source_id=5DD12362493dbdbb91705M0K3&amp;iid=whitesmoke&amp;uzid=9068,"http://crl4.digicert.com/sha2-ha-server-g6.crl
"
7912,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,5541530220961991383679809745290836925,b'ecdsa-with-SHA256',b'20210729120000Z',b'20200729000000Z',Other,https://loja.brasilliker.com.br/_login.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7913,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://amercomminc-my.sharepoint.com/:w:/g/personal/jreino_americancommunication_com/EYyYRXvFTzJNqpuZFiED3jIBOLNrPf7EfR-yXWKzQZh35g?e=fgkOuQ,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7914,,,cpanel.nuvemexim.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,305851547760523655727581221188621475656977,b'sha256WithRSAEncryption',b'20210109010354Z',b'20201011010354Z',Netflix,https://www.nuvemexim.com/user-profile.php/
7915,,,house18.info,US,Let's Encrypt,Let's Encrypt Authority X3,2,390930727986322436850782651211321003985362,b'sha256WithRSAEncryption',b'20210129175041Z',b'20201031175041Z',PayPal,http://house18.info/themes/engines/ira.xml
7916,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/bigshuju/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7917,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/bigshuju/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7918,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/kaifa/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7919,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/kaifa/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7920,US,"PayPal, Inc.",www.paypal.com,US,DigiCert Inc,DigiCert SHA2 Extended Validation Server CA,2,9646532526730309546592120242956583117,b'sha256WithRSAEncryption',b'20220315120000Z',b'20200310000000Z',PayPal,http://muz.so/paypal,"http://crl4.digicert.com/sha2-ev-server-g2.crl
"
7921,,,bittyurl.co,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,42521222134230185255645848601100628815,b'sha256WithRSAEncryption',b'20210109235959Z',b'20201011000000Z',PayPal,https://bittyurl.co/s3edfs2,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7922,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/inter/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7923,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/inter/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7924,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/fzn/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7925,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/fzn/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7926,,,rainbow-walker.com,US,Amazon,Amazon,2,4155133165116570799976829519032553592,b'sha256WithRSAEncryption',b'20210523120000Z',b'20200423000000Z',Microsoft,https://rainbow-walker.com/img/event/svg/path/,"http://crl.sca1b.amazontrust.com/sca1b.crl
"
7927,CA,Bell Canada,webmail.bellaliant.net,US,"Entrust, Inc.",Entrust Certification Authority - L1K,2,125739843890367509409325966814033571980,b'sha256WithRSAEncryption',b'20210510162114Z',b'20190211155115Z',Other,http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,"http://crl.entrust.net/level1k.crl
"
7928,,,se-connecter.net,US,Let's Encrypt,Let's Encrypt Authority X3,2,356143476974593734092366251442365999898749,b'sha256WithRSAEncryption',b'20210223074410Z',b'20201125074410Z',Other,https://se-connecter.net/hotmail/
7929,,,*.securewebsession.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,110542700167477737549514208961408069026,b'sha256WithRSAEncryption',b'20220818235959Z',b'20200818000000Z',Caixa,https://secure75.securewebsession.com/segmobiles.com.br/base/pages/index.php
7930,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Microsoft,https://docs.google.com/viewerng/viewer?url=http://proxy.ge.tt/1/files/6hyGtUv2/0/blob?referrer%3Duser-IHReCqysT1hmqhrZTsg2NYae9miepvEV1feuB-%26pdf,"http://crl.pki.goog/GTS1O1core.crl
"
7931,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',Other,https://drive.google.com/file/d/1A4zUvTUBrEHysSXz6ToIhe_H4Xcm9Ajs/view?usp=sharing/,"http://crl.pki.goog/GTS1O1core.crl
"
7932,US,Google LLC,*.google.com,US,Google Trust Services,GTS CA 1O1,2,334842446025644137411675310227567170962,b'sha256WithRSAEncryption',b'20210126073342Z',b'20201103073342Z',JPMorgan Chase and Co.,https://drive.google.com/file/d/1Ek__rSuML6v9EyfKBUz-0rl81Omz1BN-/view?usp=sharing?88674169071155/,"http://crl.pki.goog/GTS1O1core.crl
"
7933,,,seireshd.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,282572035580469299385301370233505169727157,b'sha256WithRSAEncryption',b'20210208024641Z',b'20201110024641Z',Other,https://seireshd.com/
7934,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/bigshuju,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7935,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/bigshuju,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7936,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/xrr/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7937,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/xrr/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7938,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,http://623112j4j3.codesandbox.io/pjj/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7939,US,"Cloudflare, Inc.",codesandbox.io,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,9649099386579660746722685073584387035,b'ecdsa-with-SHA256',b'20210619120000Z',b'20200619000000Z',Other,https://623112j4j3.codesandbox.io/pjj/,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
7940,,,*.at.ua,LV,GoGetSSL,GoGetSSL RSA DV CA,2,25166216975351501004624404133046001073,b'sha256WithRSAEncryption',b'20210630235959Z',b'20200630000000Z',Facebook,https://web-app.at.ua/confirmation.html,"http://crl.usertrust.com/GoGetSSLRSADVCA.crl
"
7941,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://dereamer-my.sharepoint.com/:o:/g/personal/brad_dereamer_org/EiKUCl0UHFZNhQ5vVT_tJy8BFjV-tmE00inqaUMPU4fFPQ?e=fAW4fg,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7942,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://srsmedicalsystemsinc-my.sharepoint.com/:o:/g/personal/drevilla_srsmedical_com/EpyaU3Eg5mBEt6EH6G_BWWoBBEdqxd65Sm1Z_H8ZgE7vRg?e=wyNX0i,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7943,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Other,https://maxinjurylawcom-my.sharepoint.com/:b:/g/personal/raj_maxinjurylaw_com/EQABJoRtu29BtKqtmiE3ougBdylWkHNhEEi_ekTBfKY2fQ?e=4%,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7944,,,jfteabd.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,1923657806271609114186744228140749431,b'sha256WithRSAEncryption',b'20210110235959Z',b'20201012000000Z',Other,https://www.jfteabd.com/wp-admin/network/css.php,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
7945,US,Microsoft Corporation,*.sharepoint.com,US,DigiCert Inc,DigiCert Cloud Services CA-1,2,5523863856909840469822075787163678872,b'sha256WithRSAEncryption',b'20211001120000Z',b'20201001000000Z',Microsoft,https://newlimeco-my.sharepoint.com/:b:/p/don/EaY6aDKPzlpChWSlD9vBrWsBwxiCXwc6y_5akQws-LcRXQ,"http://crl4.digicert.com/DigiCertCloudServicesCA-1-g1.crl
"
7946,,,reginout.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,304791774869176289298831799097826479968,b'sha256WithRSAEncryption',b'20211013235959Z',b'20201013000000Z',Other,https://www.reginout.com/help-center/google-drive-not-syncing-learn-how-to-fix-this-problem
7947,,,onedrive.com,US,Microsoft Corporation,Microsoft RSA TLS CA 02,2,2832194808711272026710970968893646266500677315,b'sha256WithRSAEncryption',b'20211013005207Z',b'20201013005207Z',Microsoft,https://1drv.ms/w/s!Av8FDVz071glZ8WZWjZPR8EiPQI,N/A
